regiao,uf,sexo,idade,Cctegoria,quantidade_condutor
Nordeste,Pernambuco,Masculino,71 a 80,A-Condutor Moto,438
Nordeste,Pernambuco,Masculino,71 a 80,AB-Condutor Moto/Carro,7849
Nordeste,Pernambuco,Masculino,71 a 80,AC-Condutor Moto/Caminhão,438
Nordeste,Pernambuco,Masculino,71 a 80,AD-Condutor Moto/Ônibus,1650
Nordeste,Pernambuco,Masculino,71 a 80,AE-Condutor Moto/Carreta,259
Nordeste,Pernambuco,Masculino,71 a 80,B-Condutor Carro,57856
Nordeste,Pernambuco,Masculino,71 a 80,C-Condutor Caminhão,2609
Nordeste,Pernambuco,Masculino,71 a 80,D-Condutor Ônibus,9378
Nordeste,Pernambuco,Masculino,71 a 80,E-Condutor Carreta,1036
Nordeste,Pernambuco,Masculino,71 a 80,X-Condutor Ciclomotor,11
Nordeste,Pernambuco,Masculino,71 a 80,XB-Condutor Ciclomotor/Carro,8
Nordeste,Pernambuco,Masculino,81 a 90,A-Condutor Moto,114
Nordeste,Pernambuco,Masculino,81 a 90,AB-Condutor Moto/Carro,1365
Nordeste,Pernambuco,Masculino,81 a 90,AC-Condutor Moto/Caminhão,113
Nordeste,Pernambuco,Masculino,81 a 90,AD-Condutor Moto/Ônibus,212
Nordeste,Pernambuco,Masculino,81 a 90,AE-Condutor Moto/Carreta,24
Nordeste,Pernambuco,Masculino,81 a 90,B-Condutor Carro,28207
Nordeste,Pernambuco,Masculino,81 a 90,C-Condutor Caminhão,1127
Nordeste,Pernambuco,Masculino,81 a 90,D-Condutor Ônibus,2883
Nordeste,Pernambuco,Masculino,81 a 90,E-Condutor Carreta,205
Nordeste,Pernambuco,Masculino,91 a 100,A-Condutor Moto,18
Nordeste,Pernambuco,Masculino,91 a 100,AB-Condutor Moto/Carro,153
Nordeste,Pernambuco,Masculino,91 a 100,AC-Condutor Moto/Caminhão,6
Nordeste,Pernambuco,Masculino,91 a 100,AD-Condutor Moto/Ônibus,8
Nordeste,Pernambuco,Masculino,91 a 100,B-Condutor Carro,9440
Nordeste,Pernambuco,Masculino,91 a 100,C-Condutor Caminhão,171
Nordeste,Pernambuco,Masculino,91 a 100,D-Condutor Ônibus,345
Nordeste,Pernambuco,Masculino,91 a 100,E-Condutor Carreta,8
Nordeste,Pernambuco,Masculino,101 a 120,A-Condutor Moto,1
Nordeste,Pernambuco,Masculino,101 a 120,AB-Condutor Moto/Carro,6
Nordeste,Pernambuco,Masculino,101 a 120,B-Condutor Carro,910
Nordeste,Pernambuco,Masculino,101 a 120,C-Condutor Caminhão,11
Nordeste,Pernambuco,Masculino,101 a 120,D-Condutor Ônibus,6
Nordeste,Pernambuco,Masculino,Mais de 120,B-Condutor Carro,1
Nordeste,Pernambuco,Feminino,18 a 21,A-Condutor Moto,175
Nordeste,Pernambuco,Feminino,18 a 21,AB-Condutor Moto/Carro,3401
Nordeste,Pernambuco,Feminino,18 a 21,AD-Condutor Moto/Ônibus,1
Nordeste,Pernambuco,Feminino,18 a 21,B-Condutor Carro,5754
Nordeste,Pernambuco,Feminino,18 a 21,X-Condutor Ciclomotor,1
Nordeste,Pernambuco,Feminino,22 a 25,A-Condutor Moto,995
Nordeste,Pernambuco,Feminino,22 a 25,AB-Condutor Moto/Carro,10215
Nordeste,Pernambuco,Feminino,22 a 25,AC-Condutor Moto/Caminhão,3
Nordeste,Pernambuco,Feminino,22 a 25,AD-Condutor Moto/Ônibus,43
Nordeste,Pernambuco,Feminino,22 a 25,AE-Condutor Moto/Carreta,2
Nordeste,Pernambuco,Feminino,22 a 25,B-Condutor Carro,17739
Nordeste,Pernambuco,Feminino,22 a 25,C-Condutor Caminhão,1
Nordeste,Pernambuco,Feminino,22 a 25,D-Condutor Ônibus,4
Nordeste,Pernambuco,Feminino,22 a 25,X-Condutor Ciclomotor,7
Nordeste,Pernambuco,Feminino,22 a 25,XB-Condutor Ciclomotor/Carro,1
Nordeste,Pernambuco,Feminino,26 a 30,A-Condutor Moto,2247
Nordeste,Pernambuco,Feminino,26 a 30,AB-Condutor Moto/Carro,25869
Nordeste,Pernambuco,Feminino,26 a 30,AC-Condutor Moto/Caminhão,35
Nordeste,Pernambuco,Feminino,26 a 30,AD-Condutor Moto/Ônibus,262
Nordeste,Pernambuco,Feminino,26 a 30,AE-Condutor Moto/Carreta,14
Nordeste,Pernambuco,Feminino,26 a 30,B-Condutor Carro,37771
Nordeste,Pernambuco,Feminino,26 a 30,C-Condutor Caminhão,2
Nordeste,Pernambuco,Feminino,26 a 30,D-Condutor Ônibus,33
Nordeste,Pernambuco,Feminino,26 a 30,E-Condutor Carreta,1
Nordeste,Pernambuco,Feminino,26 a 30,X-Condutor Ciclomotor,9
Nordeste,Pernambuco,Feminino,26 a 30,XB-Condutor Ciclomotor/Carro,1
Nordeste,Pernambuco,Feminino,31 a 40,A-Condutor Moto,4658
Nordeste,Pernambuco,Feminino,31 a 40,AB-Condutor Moto/Carro,77145
Nordeste,Pernambuco,Feminino,31 a 40,AC-Condutor Moto/Caminhão,152
Nordeste,Pernambuco,Feminino,31 a 40,AD-Condutor Moto/Ônibus,2049
Nordeste,Pernambuco,Feminino,31 a 40,AE-Condutor Moto/Carreta,204
Nordeste,Pernambuco,Feminino,31 a 40,B-Condutor Carro,108018
Nordeste,Pernambuco,Feminino,31 a 40,C-Condutor Caminhão,26
Nordeste,Pernambuco,Feminino,31 a 40,D-Condutor Ônibus,409
Nordeste,Pernambuco,Feminino,31 a 40,E-Condutor Carreta,10
Nordeste,Pernambuco,Feminino,31 a 40,X-Condutor Ciclomotor,22
Nordeste,Pernambuco,Feminino,31 a 40,XB-Condutor Ciclomotor/Carro,6
Nordeste,Pernambuco,Feminino,41 a 50,A-Condutor Moto,2524
Nordeste,Pernambuco,Feminino,41 a 50,AB-Condutor Moto/Carro,44377
Nordeste,Pernambuco,Feminino,41 a 50,AC-Condutor Moto/Caminhão,132
Nordeste,Pernambuco,Feminino,41 a 50,AD-Condutor Moto/Ônibus,1694
Nordeste,Pernambuco,Feminino,41 a 50,AE-Condutor Moto/Carreta,169
Nordeste,Pernambuco,Feminino,41 a 50,B-Condutor Carro,103938
Nordeste,Pernambuco,Feminino,41 a 50,C-Condutor Caminhão,53
Nordeste,Pernambuco,Feminino,41 a 50,D-Condutor Ônibus,882
Nordeste,Pernambuco,Feminino,41 a 50,E-Condutor Carreta,30
Nordeste,Pernambuco,Feminino,41 a 50,X-Condutor Ciclomotor,14
Nordeste,Pernambuco,Feminino,41 a 50,XB-Condutor Ciclomotor/Carro,8
Nordeste,Pernambuco,Feminino,51 a 60,A-Condutor Moto,813
Nordeste,Pernambuco,Feminino,51 a 60,AB-Condutor Moto/Carro,13313
Nordeste,Pernambuco,Feminino,51 a 60,AC-Condutor Moto/Caminhão,57
Nordeste,Pernambuco,Feminino,51 a 60,AD-Condutor Moto/Ônibus,510
Nordeste,Pernambuco,Feminino,51 a 60,AE-Condutor Moto/Carreta,54
Nordeste,Pernambuco,Feminino,51 a 60,B-Condutor Carro,71127
Nordeste,Pernambuco,Feminino,51 a 60,C-Condutor Caminhão,105
Nordeste,Pernambuco,Feminino,51 a 60,D-Condutor Ônibus,669
Nordeste,Pernambuco,Feminino,51 a 60,E-Condutor Carreta,30
Nordeste,Pernambuco,Feminino,51 a 60,X-Condutor Ciclomotor,6
Nordeste,Pernambuco,Feminino,51 a 60,XB-Condutor Ciclomotor/Carro,7
Nordeste,Pernambuco,Feminino,51 a 60,XE-Condutor Ciclomotor/Carreta,1
Nordeste,Pernambuco,Feminino,61 a 70,A-Condutor Moto,96
Nordeste,Pernambuco,Feminino,61 a 70,AB-Condutor Moto/Carro,2234
Nordeste,Pernambuco,Feminino,61 a 70,AC-Condutor Moto/Caminhão,14
Nordeste,Pernambuco,Feminino,61 a 70,AD-Condutor Moto/Ônibus,82
Nordeste,Pernambuco,Feminino,61 a 70,AE-Condutor Moto/Carreta,9
Nordeste,Pernambuco,Feminino,61 a 70,B-Condutor Carro,44950
Nordeste,Pernambuco,Feminino,61 a 70,C-Condutor Caminhão,77
Nordeste,Pernambuco,Feminino,61 a 70,D-Condutor Ônibus,310
Nordeste,Pernambuco,Feminino,61 a 70,E-Condutor Carreta,5
Nordeste,Pernambuco,Feminino,61 a 70,X-Condutor Ciclomotor,2
Nordeste,Pernambuco,Feminino,61 a 70,XB-Condutor Ciclomotor/Carro,1
Nordeste,Pernambuco,Feminino,71 a 80,A-Condutor Moto,6
Nordeste,Pernambuco,Feminino,71 a 80,AB-Condutor Moto/Carro,191
Nordeste,Pernambuco,Feminino,71 a 80,AC-Condutor Moto/Caminhão,4
Nordeste,Pernambuco,Feminino,71 a 80,AD-Condutor Moto/Ônibus,8
Nordeste,Pernambuco,Feminino,71 a 80,AE-Condutor Moto/Carreta,2
Nordeste,Pernambuco,Feminino,71 a 80,B-Condutor Carro,20009
Nordeste,Pernambuco,Feminino,71 a 80,C-Condutor Caminhão,16
Nordeste,Pernambuco,Feminino,71 a 80,D-Condutor Ônibus,49
Nordeste,Pernambuco,Feminino,81 a 90,AB-Condutor Moto/Carro,7
Nordeste,Pernambuco,Feminino,81 a 90,AC-Condutor Moto/Caminhão,1
Nordeste,Pernambuco,Feminino,81 a 90,B-Condutor Carro,4998
Nordeste,Pernambuco,Feminino,81 a 90,C-Condutor Caminhão,2
Nordeste,Pernambuco,Feminino,81 a 90,D-Condutor Ônibus,4
Nordeste,Pernambuco,Feminino,91 a 100,B-Condutor Carro,547
Nordeste,Pernambuco,Feminino,101 a 120,B-Condutor Carro,7
Nordeste,Piauí,Masculino,18 a 21,A-Condutor Moto,91
Nordeste,Piauí,Masculino,18 a 21,AB-Condutor Moto/Carro,8060
Nordeste,Piauí,Masculino,18 a 21,AC-Condutor Moto/Caminhão,35
Nordeste,Piauí,Masculino,18 a 21,AD-Condutor Moto/Ônibus,36
Nordeste,Piauí,Masculino,18 a 21,AE-Condutor Moto/Carreta,5
Nordeste,Piauí,Masculino,18 a 21,B-Condutor Carro,1544
Nordeste,Piauí,Masculino,18 a 21,C-Condutor Caminhão,2
Nordeste,Piauí,Masculino,18 a 21,D-Condutor Ônibus,1
Nordeste,Piauí,Masculino,22 a 25,A-Condutor Moto,832
Nordeste,Piauí,Masculino,22 a 25,AB-Condutor Moto/Carro,23263
Nordeste,Piauí,Masculino,22 a 25,AC-Condutor Moto/Caminhão,75
Nordeste,Piauí,Masculino,22 a 25,AD-Condutor Moto/Ônibus,1005
Nordeste,Piauí,Masculino,22 a 25,AE-Condutor Moto/Carreta,73
Nordeste,Piauí,Masculino,22 a 25,B-Condutor Carro,4132
Nordeste,Piauí,Masculino,22 a 25,C-Condutor Caminhão,4
Nordeste,Piauí,Masculino,22 a 25,D-Condutor Ônibus,29
Nordeste,Piauí,Masculino,22 a 25,E-Condutor Carreta,3
Nordeste,Piauí,Masculino,26 a 30,A-Condutor Moto,1630
Nordeste,Piauí,Masculino,26 a 30,AB-Condutor Moto/Carro,36746
Nordeste,Piauí,Masculino,26 a 30,AC-Condutor Moto/Caminhão,79
Nordeste,Piauí,Masculino,26 a 30,AD-Condutor Moto/Ônibus,3693
Nordeste,Piauí,Masculino,26 a 30,AE-Condutor Moto/Carreta,485
Nordeste,Piauí,Masculino,26 a 30,B-Condutor Carro,6207
Nordeste,Piauí,Masculino,26 a 30,C-Condutor Caminhão,3
Nordeste,Piauí,Masculino,26 a 30,D-Condutor Ônibus,104
Nordeste,Piauí,Masculino,26 a 30,E-Condutor Carreta,28
Nordeste,Piauí,Masculino,31 a 40,A-Condutor Moto,4376
Nordeste,Piauí,Masculino,31 a 40,AB-Condutor Moto/Carro,82931
Nordeste,Piauí,Masculino,31 a 40,AC-Condutor Moto/Caminhão,418
Nordeste,Piauí,Masculino,31 a 40,AD-Condutor Moto/Ônibus,15267
Nordeste,Piauí,Masculino,31 a 40,AE-Condutor Moto/Carreta,2806
Nordeste,Piauí,Masculino,31 a 40,B-Condutor Carro,14069
Nordeste,Piauí,Masculino,31 a 40,C-Condutor Caminhão,43
Nordeste,Piauí,Masculino,31 a 40,D-Condutor Ônibus,669
Nordeste,Piauí,Masculino,31 a 40,E-Condutor Carreta,136
Nordeste,Piauí,Masculino,31 a 40,XB-Condutor Ciclomotor/Carro,1
Nordeste,Piauí,Masculino,41 a 50,A-Condutor Moto,4338
Nordeste,Piauí,Masculino,41 a 50,AB-Condutor Moto/Carro,54364
Nordeste,Piauí,Masculino,41 a 50,AC-Condutor Moto/Caminhão,1497
Nordeste,Piauí,Masculino,41 a 50,AD-Condutor Moto/Ônibus,14288
Nordeste,Piauí,Masculino,41 a 50,AE-Condutor Moto/Carreta,2605
Nordeste,Piauí,Masculino,41 a 50,B-Condutor Carro,15954
Nordeste,Piauí,Masculino,41 a 50,C-Condutor Caminhão,557
Nordeste,Piauí,Masculino,41 a 50,D-Condutor Ônibus,2614
Nordeste,Piauí,Masculino,41 a 50,E-Condutor Carreta,664
Nordeste,Piauí,Masculino,51 a 60,A-Condutor Moto,3403
Nordeste,Piauí,Masculino,51 a 60,AB-Condutor Moto/Carro,28086
Nordeste,Piauí,Masculino,51 a 60,AC-Condutor Moto/Caminhão,1941
Nordeste,Piauí,Masculino,51 a 60,AD-Condutor Moto/Ônibus,8287
Nordeste,Piauí,Masculino,51 a 60,AE-Condutor Moto/Carreta,1200
Nordeste,Piauí,Masculino,51 a 60,B-Condutor Carro,16253
Nordeste,Piauí,Masculino,51 a 60,C-Condutor Caminhão,1551
Nordeste,Piauí,Masculino,51 a 60,D-Condutor Ônibus,4517
Nordeste,Piauí,Masculino,51 a 60,E-Condutor Carreta,739
Nordeste,Piauí,Masculino,61 a 70,A-Condutor Moto,1711
Nordeste,Piauí,Masculino,61 a 70,AB-Condutor Moto/Carro,12727
Nordeste,Piauí,Masculino,61 a 70,AC-Condutor Moto/Caminhão,1095
Nordeste,Piauí,Masculino,61 a 70,AD-Condutor Moto/Ônibus,3838
Nordeste,Piauí,Masculino,61 a 70,AE-Condutor Moto/Carreta,466
Nordeste,Piauí,Masculino,61 a 70,B-Condutor Carro,15833
Nordeste,Piauí,Masculino,61 a 70,C-Condutor Caminhão,1665
Nordeste,Piauí,Masculino,61 a 70,D-Condutor Ônibus,4788
Nordeste,Piauí,Masculino,61 a 70,E-Condutor Carreta,612
Nordeste,Piauí,Masculino,71 a 80,A-Condutor Moto,592
Nordeste,Piauí,Masculino,71 a 80,AB-Condutor Moto/Carro,3698
Nordeste,Piauí,Masculino,71 a 80,AC-Condutor Moto/Caminhão,304
Nordeste,Piauí,Masculino,71 a 80,AD-Condutor Moto/Ônibus,877
Nordeste,Piauí,Masculino,71 a 80,AE-Condutor Moto/Carreta,85
Nordeste,Piauí,Masculino,71 a 80,B-Condutor Carro,10559
Nordeste,Piauí,Masculino,71 a 80,C-Condutor Caminhão,1014
Nordeste,Piauí,Masculino,71 a 80,D-Condutor Ônibus,2511
Nordeste,Piauí,Masculino,71 a 80,E-Condutor Carreta,209
Nordeste,Piauí,Masculino,81 a 90,A-Condutor Moto,124
Nordeste,Piauí,Masculino,81 a 90,AB-Condutor Moto/Carro,614
Nordeste,Piauí,Masculino,81 a 90,AC-Condutor Moto/Caminhão,88
Nordeste,Piauí,Masculino,81 a 90,AD-Condutor Moto/Ônibus,157
Nordeste,Piauí,Masculino,81 a 90,AE-Condutor Moto/Carreta,8
Nordeste,Piauí,Masculino,81 a 90,B-Condutor Carro,4214
Nordeste,Piauí,Masculino,81 a 90,C-Condutor Caminhão,606
Nordeste,Piauí,Masculino,81 a 90,D-Condutor Ônibus,902
Nordeste,Piauí,Masculino,81 a 90,E-Condutor Carreta,56
Nordeste,Piauí,Masculino,91 a 100,A-Condutor Moto,13
Nordeste,Piauí,Masculino,91 a 100,AB-Condutor Moto/Carro,71
Nordeste,Piauí,Masculino,91 a 100,AC-Condutor Moto/Caminhão,4
Nordeste,Piauí,Masculino,91 a 100,AD-Condutor Moto/Ônibus,10
Nordeste,Piauí,Masculino,91 a 100,B-Condutor Carro,1175
Nordeste,Piauí,Masculino,91 a 100,C-Condutor Caminhão,138
Nordeste,Piauí,Masculino,91 a 100,D-Condutor Ônibus,106
Nordeste,Piauí,Masculino,91 a 100,E-Condutor Carreta,9
Nordeste,Piauí,Masculino,101 a 120,A-Condutor Moto,1
Nordeste,Piauí,Masculino,101 a 120,AB-Condutor Moto/Carro,7
Nordeste,Piauí,Masculino,101 a 120,B-Condutor Carro,102
Nordeste,Piauí,Masculino,101 a 120,C-Condutor Caminhão,8
Nordeste,Piauí,Masculino,101 a 120,D-Condutor Ônibus,3
Nordeste,Piauí,Feminino,18 a 21,A-Condutor Moto,25
Nordeste,Piauí,Feminino,18 a 21,AB-Condutor Moto/Carro,1832
Nordeste,Piauí,Feminino,18 a 21,AC-Condutor Moto/Caminhão,1
Nordeste,Piauí,Feminino,18 a 21,AE-Condutor Moto/Carreta,1
Nordeste,Piauí,Feminino,18 a 21,B-Condutor Carro,1587
Nordeste,Piauí,Feminino,18 a 21,C-Condutor Caminhão,1
Nordeste,Piauí,Feminino,22 a 25,A-Condutor Moto,329
Nordeste,Piauí,Feminino,22 a 25,AB-Condutor Moto/Carro,6396
Nordeste,Piauí,Feminino,22 a 25,AD-Condutor Moto/Ônibus,5
Nordeste,Piauí,Feminino,22 a 25,B-Condutor Carro,5300
Nordeste,Piauí,Feminino,22 a 25,D-Condutor Ônibus,1
Nordeste,Piauí,Feminino,26 a 30,A-Condutor Moto,842
Nordeste,Piauí,Feminino,26 a 30,AB-Condutor Moto/Carro,12549
Nordeste,Piauí,Feminino,26 a 30,AD-Condutor Moto/Ônibus,37
Nordeste,Piauí,Feminino,26 a 30,AE-Condutor Moto/Carreta,2
Nordeste,Piauí,Feminino,26 a 30,B-Condutor Carro,9563
Nordeste,Piauí,Feminino,26 a 30,D-Condutor Ônibus,5
Nordeste,Piauí,Feminino,31 a 40,A-Condutor Moto,2651
Nordeste,Piauí,Feminino,31 a 40,AB-Condutor Moto/Carro,29895
Nordeste,Piauí,Feminino,31 a 40,AC-Condutor Moto/Caminhão,3
Nordeste,Piauí,Feminino,31 a 40,AD-Condutor Moto/Ônibus,168
Nordeste,Piauí,Feminino,31 a 40,AE-Condutor Moto/Carreta,12
Nordeste,Piauí,Feminino,31 a 40,B-Condutor Carro,25219
Nordeste,Piauí,Feminino,31 a 40,C-Condutor Caminhão,1
Nordeste,Piauí,Feminino,31 a 40,D-Condutor Ônibus,22
Nordeste,Piauí,Feminino,31 a 40,E-Condutor Carreta,1
Nordeste,Piauí,Feminino,41 a 50,A-Condutor Moto,2061
Nordeste,Piauí,Feminino,41 a 50,AB-Condutor Moto/Carro,16139
Nordeste,Piauí,Feminino,41 a 50,AC-Condutor Moto/Caminhão,19
Nordeste,Piauí,Feminino,41 a 50,AD-Condutor Moto/Ônibus,123
Nordeste,Piauí,Feminino,41 a 50,AE-Condutor Moto/Carreta,9
Nordeste,Piauí,Feminino,41 a 50,B-Condutor Carro,22354
Nordeste,Piauí,Feminino,41 a 50,C-Condutor Caminhão,9
Nordeste,Piauí,Feminino,41 a 50,D-Condutor Ônibus,52
Nordeste,Piauí,Feminino,41 a 50,E-Condutor Carreta,1
Nordeste,Piauí,Feminino,51 a 60,A-Condutor Moto,869
Nordeste,Piauí,Feminino,51 a 60,AB-Condutor Moto/Carro,4923
Nordeste,Piauí,Feminino,51 a 60,AC-Condutor Moto/Caminhão,25
Nordeste,Piauí,Feminino,51 a 60,AD-Condutor Moto/Ônibus,69
Nordeste,Piauí,Feminino,51 a 60,AE-Condutor Moto/Carreta,3
Nordeste,Piauí,Feminino,51 a 60,B-Condutor Carro,17873
Nordeste,Piauí,Feminino,51 a 60,C-Condutor Caminhão,33
Nordeste,Piauí,Feminino,51 a 60,D-Condutor Ônibus,90
Nordeste,Piauí,Feminino,51 a 60,E-Condutor Carreta,6
Nordeste,Piauí,Feminino,61 a 70,A-Condutor Moto,163
Nordeste,Piauí,Feminino,61 a 70,AB-Condutor Moto/Carro,1030
Nordeste,Piauí,Feminino,61 a 70,AC-Condutor Moto/Caminhão,14
Nordeste,Piauí,Feminino,61 a 70,AD-Condutor Moto/Ônibus,29
Nordeste,Piauí,Feminino,61 a 70,AE-Condutor Moto/Carreta,1
Nordeste,Piauí,Feminino,61 a 70,B-Condutor Carro,11513
Nordeste,Piauí,Feminino,61 a 70,C-Condutor Caminhão,37
Nordeste,Piauí,Feminino,61 a 70,D-Condutor Ônibus,57
Nordeste,Piauí,Feminino,61 a 70,E-Condutor Carreta,3
Nordeste,Piauí,Feminino,71 a 80,A-Condutor Moto,16
Nordeste,Piauí,Feminino,71 a 80,AB-Condutor Moto/Carro,92
Nordeste,Piauí,Feminino,71 a 80,AC-Condutor Moto/Caminhão,4
Nordeste,Piauí,Feminino,71 a 80,AD-Condutor Moto/Ônibus,3
Nordeste,Piauí,Feminino,71 a 80,B-Condutor Carro,4407
Nordeste,Piauí,Feminino,71 a 80,C-Condutor Caminhão,10
Nordeste,Piauí,Feminino,71 a 80,D-Condutor Ônibus,13
Nordeste,Piauí,Feminino,71 a 80,E-Condutor Carreta,1
Nordeste,Piauí,Feminino,81 a 90,AB-Condutor Moto/Carro,9
Nordeste,Piauí,Feminino,81 a 90,AD-Condutor Moto/Ônibus,1
Nordeste,Piauí,Feminino,81 a 90,B-Condutor Carro,1028
Nordeste,Piauí,Feminino,81 a 90,C-Condutor Caminhão,3
Nordeste,Piauí,Feminino,81 a 90,D-Condutor Ônibus,3
Nordeste,Piauí,Feminino,91 a 100,B-Condutor Carro,182
Nordeste,Piauí,Feminino,91 a 100,C-Condutor Caminhão,1
Nordeste,Piauí,Feminino,91 a 100,D-Condutor Ônibus,2
Nordeste,Piauí,Feminino,101 a 120,B-Condutor Carro,2
Nordeste,Rio Grande do Norte,Masculino,18 a 21,A-Condutor Moto,108
Nordeste,Rio Grande do Norte,Masculino,18 a 21,AB-Condutor Moto/Carro,9674
Nordeste,Rio Grande do Norte,Masculino,18 a 21,AC-Condutor Moto/Caminhão,40
Nordeste,Rio Grande do Norte,Masculino,18 a 21,AD-Condutor Moto/Ônibus,51
Nordeste,Rio Grande do Norte,Masculino,18 a 21,AE-Condutor Moto/Carreta,2
Nordeste,Rio Grande do Norte,Masculino,18 a 21,B-Condutor Carro,2806
Nordeste,Rio Grande do Norte,Masculino,18 a 21,C-Condutor Caminhão,1
Nordeste,Rio Grande do Norte,Masculino,18 a 21,D-Condutor Ônibus,1
Nordeste,Rio Grande do Norte,Masculino,22 a 25,A-Condutor Moto,585
Nordeste,Rio Grande do Norte,Masculino,22 a 25,AB-Condutor Moto/Carro,25881
Nordeste,Rio Grande do Norte,Masculino,22 a 25,AC-Condutor Moto/Caminhão,124
Nordeste,Rio Grande do Norte,Masculino,22 a 25,AD-Condutor Moto/Ônibus,1249
Nordeste,Rio Grande do Norte,Masculino,22 a 25,AE-Condutor Moto/Carreta,108
Nordeste,Rio Grande do Norte,Masculino,22 a 25,B-Condutor Carro,6679
Nordeste,Rio Grande do Norte,Masculino,22 a 25,C-Condutor Caminhão,7
Nordeste,Rio Grande do Norte,Masculino,22 a 25,D-Condutor Ônibus,52
Nordeste,Rio Grande do Norte,Masculino,22 a 25,E-Condutor Carreta,7
Nordeste,Rio Grande do Norte,Masculino,26 a 30,A-Condutor Moto,1250
Nordeste,Rio Grande do Norte,Masculino,26 a 30,AB-Condutor Moto/Carro,44773
Nordeste,Rio Grande do Norte,Masculino,26 a 30,AC-Condutor Moto/Caminhão,227
Nordeste,Rio Grande do Norte,Masculino,26 a 30,AD-Condutor Moto/Ônibus,4339
Nordeste,Rio Grande do Norte,Masculino,26 a 30,AE-Condutor Moto/Carreta,586
Nordeste,Rio Grande do Norte,Masculino,26 a 30,B-Condutor Carro,11044
Nordeste,Rio Grande do Norte,Masculino,26 a 30,C-Condutor Caminhão,17
Nordeste,Rio Grande do Norte,Masculino,26 a 30,D-Condutor Ônibus,170
Nordeste,Rio Grande do Norte,Masculino,26 a 30,E-Condutor Carreta,23
Nordeste,Rio Grande do Norte,Masculino,26 a 30,X-Condutor Ciclomotor,2
Nordeste,Rio Grande do Norte,Masculino,26 a 30,XB-Condutor Ciclomotor/Carro,2
Nordeste,Rio Grande do Norte,Masculino,31 a 40,A-Condutor Moto,3597
Nordeste,Rio Grande do Norte,Masculino,31 a 40,AB-Condutor Moto/Carro,105854
Nordeste,Rio Grande do Norte,Masculino,31 a 40,AC-Condutor Moto/Caminhão,1340
Nordeste,Rio Grande do Norte,Masculino,31 a 40,AD-Condutor Moto/Ônibus,20021
Nordeste,Rio Grande do Norte,Masculino,31 a 40,AE-Condutor Moto/Carreta,3940
Nordeste,Rio Grande do Norte,Masculino,31 a 40,B-Condutor Carro,25120
Nordeste,Rio Grande do Norte,Masculino,31 a 40,C-Condutor Caminhão,152
Nordeste,Rio Grande do Norte,Masculino,31 a 40,D-Condutor Ônibus,1476
Nordeste,Rio Grande do Norte,Masculino,31 a 40,E-Condutor Carreta,291
Nordeste,Rio Grande do Norte,Masculino,31 a 40,X-Condutor Ciclomotor,3
Nordeste,Rio Grande do Norte,Masculino,31 a 40,XB-Condutor Ciclomotor/Carro,1
Nordeste,Rio Grande do Norte,Masculino,41 a 50,A-Condutor Moto,3778
Nordeste,Rio Grande do Norte,Masculino,41 a 50,AB-Condutor Moto/Carro,68840
Nordeste,Rio Grande do Norte,Masculino,41 a 50,AC-Condutor Moto/Caminhão,3255
Nordeste,Rio Grande do Norte,Masculino,41 a 50,AD-Condutor Moto/Ônibus,16521
Nordeste,Rio Grande do Norte,Masculino,41 a 50,AE-Condutor Moto/Carreta,4227
Nordeste,Rio Grande do Norte,Masculino,41 a 50,B-Condutor Carro,28386
Nordeste,Rio Grande do Norte,Masculino,41 a 50,C-Condutor Caminhão,974
Nordeste,Rio Grande do Norte,Masculino,41 a 50,D-Condutor Ônibus,3826
Nordeste,Rio Grande do Norte,Masculino,41 a 50,E-Condutor Carreta,867
Nordeste,Rio Grande do Norte,Masculino,41 a 50,X-Condutor Ciclomotor,7
Nordeste,Rio Grande do Norte,Masculino,41 a 50,XB-Condutor Ciclomotor/Carro,1
Nordeste,Rio Grande do Norte,Masculino,51 a 60,A-Condutor Moto,3280
Nordeste,Rio Grande do Norte,Masculino,51 a 60,AB-Condutor Moto/Carro,39485
Nordeste,Rio Grande do Norte,Masculino,51 a 60,AC-Condutor Moto/Caminhão,4339
Nordeste,Rio Grande do Norte,Masculino,51 a 60,AD-Condutor Moto/Ônibus,8429
Nordeste,Rio Grande do Norte,Masculino,51 a 60,AE-Condutor Moto/Carreta,2451
Nordeste,Rio Grande do Norte,Masculino,51 a 60,B-Condutor Carro,28932
Nordeste,Rio Grande do Norte,Masculino,51 a 60,C-Condutor Caminhão,3137
Nordeste,Rio Grande do Norte,Masculino,51 a 60,D-Condutor Ônibus,4960
Nordeste,Rio Grande do Norte,Masculino,51 a 60,E-Condutor Carreta,1169
Nordeste,Rio Grande do Norte,Masculino,51 a 60,X-Condutor Ciclomotor,30
Nordeste,Rio Grande do Norte,Masculino,51 a 60,XB-Condutor Ciclomotor/Carro,2
Nordeste,Rio Grande do Norte,Masculino,61 a 70,A-Condutor Moto,1621
Nordeste,Rio Grande do Norte,Masculino,61 a 70,AB-Condutor Moto/Carro,16654
Nordeste,Rio Grande do Norte,Masculino,61 a 70,AC-Condutor Moto/Caminhão,1676
Nordeste,Rio Grande do Norte,Masculino,61 a 70,AD-Condutor Moto/Ônibus,3225
Nordeste,Rio Grande do Norte,Masculino,61 a 70,AE-Condutor Moto/Carreta,865
Nordeste,Rio Grande do Norte,Masculino,61 a 70,B-Condutor Carro,26847
Nordeste,Rio Grande do Norte,Masculino,61 a 70,C-Condutor Caminhão,2649
