"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Nordeste","Pernambuco","Masculino","31 a 40","AE-Condutor Moto/Carreta","25.745"
"Nordeste","Pernambuco","Masculino","31 a 40","B-Condutor Carro","68.085"
"Nordeste","Pernambuco","Masculino","31 a 40","C-Condutor Caminhão","344"
"Nordeste","Pernambuco","Masculino","31 a 40","D-Condutor Ônibus","5.352"
"Nordeste","Pernambuco","Masculino","31 a 40","E-Condutor Carreta","1.415"
"Nordeste","Pernambuco","Masculino","31 a 40","X-Condutor Ciclomotor","36"
"Nordeste","Pernambuco","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","13"
"Nordeste","Pernambuco","Masculino","31 a 40","XD-Condutor Ciclomotor/Ônibus","1"
"Nordeste","Pernambuco","Masculino","41 a 50","A-Condutor Moto","6.784"
"Nordeste","Pernambuco","Masculino","41 a 50","AB-Condutor Moto/Carro","134.957"
"Nordeste","Pernambuco","Masculino","41 a 50","AC-Condutor Moto/Caminhão","5.511"
"Nordeste","Pernambuco","Masculino","41 a 50","AD-Condutor Moto/Ônibus","64.226"
"Nordeste","Pernambuco","Masculino","41 a 50","AE-Condutor Moto/Carreta","18.550"
"Nordeste","Pernambuco","Masculino","41 a 50","B-Condutor Carro","81.695"
"Nordeste","Pernambuco","Masculino","41 a 50","C-Condutor Caminhão","2.261"
"Nordeste","Pernambuco","Masculino","41 a 50","D-Condutor Ônibus","15.790"
"Nordeste","Pernambuco","Masculino","41 a 50","E-Condutor Carreta","4.749"
"Nordeste","Pernambuco","Masculino","41 a 50","X-Condutor Ciclomotor","57"
"Nordeste","Pernambuco","Masculino","41 a 50","XB-Condutor Ciclomotor/Carro","10"
"Nordeste","Pernambuco","Masculino","41 a 50","XC-Condutor Ciclomotor/Caminhão","1"
"Nordeste","Pernambuco","Masculino","51 a 60","A-Condutor Moto","3.669"
"Nordeste","Pernambuco","Masculino","51 a 60","AB-Condutor Moto/Carro","62.760"
"Nordeste","Pernambuco","Masculino","51 a 60","AC-Condutor Moto/Caminhão","5.203"
"Nordeste","Pernambuco","Masculino","51 a 60","AD-Condutor Moto/Ônibus","27.828"
"Nordeste","Pernambuco","Masculino","51 a 60","AE-Condutor Moto/Carreta","6.318"
"Nordeste","Pernambuco","Masculino","51 a 60","B-Condutor Carro","82.460"
"Nordeste","Pernambuco","Masculino","51 a 60","C-Condutor Caminhão","5.686"
"Nordeste","Pernambuco","Masculino","51 a 60","D-Condutor Ônibus","22.379"
"Nordeste","Pernambuco","Masculino","51 a 60","E-Condutor Carreta","4.990"
"Nordeste","Pernambuco","Masculino","51 a 60","X-Condutor Ciclomotor","69"
"Nordeste","Pernambuco","Masculino","51 a 60","XB-Condutor Ciclomotor/Carro","12"
"Nordeste","Pernambuco","Masculino","51 a 60","XE-Condutor Ciclomotor/Carreta","1"
"Nordeste","Pernambuco","Masculino","61 a 70","A-Condutor Moto","1.244"
"Nordeste","Pernambuco","Masculino","61 a 70","AB-Condutor Moto/Carro","21.391"
"Nordeste","Pernambuco","Masculino","61 a 70","AC-Condutor Moto/Caminhão","1.612"
"Nordeste","Pernambuco","Masculino","61 a 70","AD-Condutor Moto/Ônibus","8.467"
"Nordeste","Pernambuco","Masculino","61 a 70","AE-Condutor Moto/Carreta","1.485"
"Nordeste","Pernambuco","Masculino","61 a 70","B-Condutor Carro","75.927"
"Nordeste","Pernambuco","Masculino","61 a 70","C-Condutor Caminhão","4.379"
"Nordeste","Pernambuco","Masculino","61 a 70","D-Condutor Ônibus","20.811"
"Nordeste","Pernambuco","Masculino","61 a 70","E-Condutor Carreta","3.289"
"Nordeste","Pernambuco","Masculino","61 a 70","X-Condutor Ciclomotor","39"
"Nordeste","Pernambuco","Masculino","61 a 70","XB-Condutor Ciclomotor/Carro","13"
"Nordeste","Pernambuco","Masculino","61 a 70","XD-Condutor Ciclomotor/Ônibus","1"
"Nordeste","Pernambuco","Masculino","71 a 80","A-Condutor Moto","356"
"Nordeste","Pernambuco","Masculino","71 a 80","AB-Condutor Moto/Carro","5.539"
"Nordeste","Pernambuco","Masculino","71 a 80","AC-Condutor Moto/Caminhão","364"
"Nordeste","Pernambuco","Masculino","71 a 80","AD-Condutor Moto/Ônibus","1.180"
"Nordeste","Pernambuco","Masculino","71 a 80","AE-Condutor Moto/Carreta","163"
"Nordeste","Pernambuco","Masculino","71 a 80","B-Condutor Carro","50.469"
"Nordeste","Pernambuco","Masculino","71 a 80","C-Condutor Caminhão","2.296"
"Nordeste","Pernambuco","Masculino","71 a 80","D-Condutor Ônibus","7.929"
"Nordeste","Pernambuco","Masculino","71 a 80","E-Condutor Carreta","767"
"Nordeste","Pernambuco","Masculino","71 a 80","X-Condutor Ciclomotor","6"
"Nordeste","Pernambuco","Masculino","71 a 80","XB-Condutor Ciclomotor/Carro","3"
"Nordeste","Pernambuco","Masculino","81 a 90","A-Condutor Moto","77"
"Nordeste","Pernambuco","Masculino","81 a 90","AB-Condutor Moto/Carro","913"
"Nordeste","Pernambuco","Masculino","81 a 90","AC-Condutor Moto/Caminhão","71"
"Nordeste","Pernambuco","Masculino","81 a 90","AD-Condutor Moto/Ônibus","114"
"Nordeste","Pernambuco","Masculino","81 a 90","AE-Condutor Moto/Carreta","14"
"Nordeste","Pernambuco","Masculino","81 a 90","B-Condutor Carro","23.497"
"Nordeste","Pernambuco","Masculino","81 a 90","C-Condutor Caminhão","862"
"Nordeste","Pernambuco","Masculino","81 a 90","D-Condutor Ônibus","2.049"
"Nordeste","Pernambuco","Masculino","81 a 90","E-Condutor Carreta","124"
"Nordeste","Pernambuco","Masculino","91 a 100","A-Condutor Moto","13"
"Nordeste","Pernambuco","Masculino","91 a 100","AB-Condutor Moto/Carro","91"
"Nordeste","Pernambuco","Masculino","91 a 100","AC-Condutor Moto/Caminhão","4"
"Nordeste","Pernambuco","Masculino","91 a 100","AD-Condutor Moto/Ônibus","6"
"Nordeste","Pernambuco","Masculino","91 a 100","B-Condutor Carro","6.751"
"Nordeste","Pernambuco","Masculino","91 a 100","C-Condutor Caminhão","111"
"Nordeste","Pernambuco","Masculino","91 a 100","D-Condutor Ônibus","200"
"Nordeste","Pernambuco","Masculino","91 a 100","E-Condutor Carreta","5"
"Nordeste","Pernambuco","Masculino","101 a 120","A-Condutor Moto","1"
"Nordeste","Pernambuco","Masculino","101 a 120","AB-Condutor Moto/Carro","2"
"Nordeste","Pernambuco","Masculino","101 a 120","B-Condutor Carro","499"
"Nordeste","Pernambuco","Masculino","101 a 120","C-Condutor Caminhão","6"
"Nordeste","Pernambuco","Masculino","101 a 120","D-Condutor Ônibus","4"
"Nordeste","Pernambuco","Feminino","18 a 21","A-Condutor Moto","249"
"Nordeste","Pernambuco","Feminino","18 a 21","AB-Condutor Moto/Carro","2.796"
"Nordeste","Pernambuco","Feminino","18 a 21","AC-Condutor Moto/Caminhão","2"
"Nordeste","Pernambuco","Feminino","18 a 21","AD-Condutor Moto/Ônibus","1"
"Nordeste","Pernambuco","Feminino","18 a 21","B-Condutor Carro","6.258"
"Nordeste","Pernambuco","Feminino","18 a 21","X-Condutor Ciclomotor","1"
"Nordeste","Pernambuco","Feminino","22 a 25","A-Condutor Moto","1.188"
"Nordeste","Pernambuco","Feminino","22 a 25","AB-Condutor Moto/Carro","11.391"
"Nordeste","Pernambuco","Feminino","22 a 25","AC-Condutor Moto/Caminhão","8"
"Nordeste","Pernambuco","Feminino","22 a 25","AD-Condutor Moto/Ônibus","58"
"Nordeste","Pernambuco","Feminino","22 a 25","AE-Condutor Moto/Carreta","2"
"Nordeste","Pernambuco","Feminino","22 a 25","B-Condutor Carro","20.635"
"Nordeste","Pernambuco","Feminino","22 a 25","D-Condutor Ônibus","7"
"Nordeste","Pernambuco","Feminino","22 a 25","X-Condutor Ciclomotor","4"
"Nordeste","Pernambuco","Feminino","26 a 30","A-Condutor Moto","2.245"
"Nordeste","Pernambuco","Feminino","26 a 30","AB-Condutor Moto/Carro","29.264"
"Nordeste","Pernambuco","Feminino","26 a 30","AC-Condutor Moto/Caminhão","58"
"Nordeste","Pernambuco","Feminino","26 a 30","AD-Condutor Moto/Ônibus","459"
"Nordeste","Pernambuco","Feminino","26 a 30","AE-Condutor Moto/Carreta","25"
"Nordeste","Pernambuco","Feminino","26 a 30","B-Condutor Carro","39.619"
"Nordeste","Pernambuco","Feminino","26 a 30","C-Condutor Caminhão","6"
"Nordeste","Pernambuco","Feminino","26 a 30","D-Condutor Ônibus","53"
"Nordeste","Pernambuco","Feminino","26 a 30","E-Condutor Carreta","1"
"Nordeste","Pernambuco","Feminino","26 a 30","X-Condutor Ciclomotor","6"
"Nordeste","Pernambuco","Feminino","31 a 40","A-Condutor Moto","4.147"
"Nordeste","Pernambuco","Feminino","31 a 40","AB-Condutor Moto/Carro","73.757"
"Nordeste","Pernambuco","Feminino","31 a 40","AC-Condutor Moto/Caminhão","188"
"Nordeste","Pernambuco","Feminino","31 a 40","AD-Condutor Moto/Ônibus","2.260"
"Nordeste","Pernambuco","Feminino","31 a 40","AE-Condutor Moto/Carreta","238"
"Nordeste","Pernambuco","Feminino","31 a 40","B-Condutor Carro","111.308"
"Nordeste","Pernambuco","Feminino","31 a 40","C-Condutor Caminhão","35"
"Nordeste","Pernambuco","Feminino","31 a 40","D-Condutor Ônibus","538"
"Nordeste","Pernambuco","Feminino","31 a 40","E-Condutor Carreta","11"
"Nordeste","Pernambuco","Feminino","31 a 40","X-Condutor Ciclomotor","19"
"Nordeste","Pernambuco","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","6"
"Nordeste","Pernambuco","Feminino","41 a 50","A-Condutor Moto","2.032"
"Nordeste","Pernambuco","Feminino","41 a 50","AB-Condutor Moto/Carro","35.568"
"Nordeste","Pernambuco","Feminino","41 a 50","AC-Condutor Moto/Caminhão","120"
"Nordeste","Pernambuco","Feminino","41 a 50","AD-Condutor Moto/Ônibus","1.441"
"Nordeste","Pernambuco","Feminino","41 a 50","AE-Condutor Moto/Carreta","126"
"Nordeste","Pernambuco","Feminino","41 a 50","B-Condutor Carro","94.895"
"Nordeste","Pernambuco","Feminino","41 a 50","C-Condutor Caminhão","75"
"Nordeste","Pernambuco","Feminino","41 a 50","D-Condutor Ônibus","919"
"Nordeste","Pernambuco","Feminino","41 a 50","E-Condutor Carreta","35"
"Nordeste","Pernambuco","Feminino","41 a 50","X-Condutor Ciclomotor","9"
"Nordeste","Pernambuco","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","7"
"Nordeste","Pernambuco","Feminino","51 a 60","A-Condutor Moto","572"
"Nordeste","Pernambuco","Feminino","51 a 60","AB-Condutor Moto/Carro","10.003"
"Nordeste","Pernambuco","Feminino","51 a 60","AC-Condutor Moto/Caminhão","55"
"Nordeste","Pernambuco","Feminino","51 a 60","AD-Condutor Moto/Ônibus","411"
"Nordeste","Pernambuco","Feminino","51 a 60","AE-Condutor Moto/Carreta","42"
"Nordeste","Pernambuco","Feminino","51 a 60","B-Condutor Carro","66.350"
"Nordeste","Pernambuco","Feminino","51 a 60","C-Condutor Caminhão","131"
"Nordeste","Pernambuco","Feminino","51 a 60","D-Condutor Ônibus","664"
"Nordeste","Pernambuco","Feminino","51 a 60","E-Condutor Carreta","22"
"Nordeste","Pernambuco","Feminino","51 a 60","X-Condutor Ciclomotor","6"
"Nordeste","Pernambuco","Feminino","51 a 60","XB-Condutor Ciclomotor/Carro","5"
"Nordeste","Pernambuco","Feminino","61 a 70","A-Condutor Moto","62"
"Nordeste","Pernambuco","Feminino","61 a 70","AB-Condutor Moto/Carro","1.419"
"Nordeste","Pernambuco","Feminino","61 a 70","AC-Condutor Moto/Caminhão","15"
"Nordeste","Pernambuco","Feminino","61 a 70","AD-Condutor Moto/Ônibus","57"
"Nordeste","Pernambuco","Feminino","61 a 70","AE-Condutor Moto/Carreta","3"
"Nordeste","Pernambuco","Feminino","61 a 70","B-Condutor Carro","39.331"
"Nordeste","Pernambuco","Feminino","61 a 70","C-Condutor Caminhão","66"
"Nordeste","Pernambuco","Feminino","61 a 70","D-Condutor Ônibus","276"
"Nordeste","Pernambuco","Feminino","61 a 70","E-Condutor Carreta","3"
"Nordeste","Pernambuco","Feminino","61 a 70","X-Condutor Ciclomotor","2"
"Nordeste","Pernambuco","Feminino","71 a 80","A-Condutor Moto","5"
"Nordeste","Pernambuco","Feminino","71 a 80","AB-Condutor Moto/Carro","107"
"Nordeste","Pernambuco","Feminino","71 a 80","AC-Condutor Moto/Caminhão","3"
"Nordeste","Pernambuco","Feminino","71 a 80","AD-Condutor Moto/Ônibus","5"
"Nordeste","Pernambuco","Feminino","71 a 80","AE-Condutor Moto/Carreta","2"
"Nordeste","Pernambuco","Feminino","71 a 80","B-Condutor Carro","15.845"
"Nordeste","Pernambuco","Feminino","71 a 80","C-Condutor Caminhão","15"
"Nordeste","Pernambuco","Feminino","71 a 80","D-Condutor Ônibus","30"
"Nordeste","Pernambuco","Feminino","81 a 90","AB-Condutor Moto/Carro","3"
"Nordeste","Pernambuco","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Nordeste","Pernambuco","Feminino","81 a 90","B-Condutor Carro","3.534"
"Nordeste","Pernambuco","Feminino","81 a 90","C-Condutor Caminhão","1"
"Nordeste","Pernambuco","Feminino","81 a 90","D-Condutor Ônibus","3"
"Nordeste","Pernambuco","Feminino","91 a 100","B-Condutor Carro","277"
"Nordeste","Pernambuco","Feminino","101 a 120","B-Condutor Carro","4"
"Nordeste","Piauí","Masculino","18 a 21","A-Condutor Moto","358"
"Nordeste","Piauí","Masculino","18 a 21","AB-Condutor Moto/Carro","9.738"
"Nordeste","Piauí","Masculino","18 a 21","AC-Condutor Moto/Caminhão","33"
"Nordeste","Piauí","Masculino","18 a 21","AD-Condutor Moto/Ônibus","26"
"Nordeste","Piauí","Masculino","18 a 21","AE-Condutor Moto/Carreta","2"
"Nordeste","Piauí","Masculino","18 a 21","B-Condutor Carro","2.059"
"Nordeste","Piauí","Masculino","18 a 21","C-Condutor Caminhão","1"
"Nordeste","Piauí","Masculino","18 a 21","D-Condutor Ônibus","2"
"Nordeste","Piauí","Masculino","22 a 25","A-Condutor Moto","1.158"
"Nordeste","Piauí","Masculino","22 a 25","AB-Condutor Moto/Carro","24.220"
"Nordeste","Piauí","Masculino","22 a 25","AC-Condutor Moto/Caminhão","59"
"Nordeste","Piauí","Masculino","22 a 25","AD-Condutor Moto/Ônibus","1.110"
"Nordeste","Piauí","Masculino","22 a 25","AE-Condutor Moto/Carreta","69"
"Nordeste","Piauí","Masculino","22 a 25","B-Condutor Carro","4.421"
"Nordeste","Piauí","Masculino","22 a 25","C-Condutor Caminhão","2"
"Nordeste","Piauí","Masculino","22 a 25","D-Condutor Ônibus","29"
"Nordeste","Piauí","Masculino","22 a 25","E-Condutor Carreta","1"
"Nordeste","Piauí","Masculino","26 a 30","A-Condutor Moto","1.878"
"Nordeste","Piauí","Masculino","26 a 30","AB-Condutor Moto/Carro","35.694"
"Nordeste","Piauí","Masculino","26 a 30","AC-Condutor Moto/Caminhão","91"
"Nordeste","Piauí","Masculino","26 a 30","AD-Condutor Moto/Ônibus","4.056"
"Nordeste","Piauí","Masculino","26 a 30","AE-Condutor Moto/Carreta","473"
"Nordeste","Piauí","Masculino","26 a 30","B-Condutor Carro","6.222"
"Nordeste","Piauí","Masculino","26 a 30","C-Condutor Caminhão","8"
"Nordeste","Piauí","Masculino","26 a 30","D-Condutor Ônibus","96"
"Nordeste","Piauí","Masculino","26 a 30","E-Condutor Carreta","16"
"Nordeste","Piauí","Masculino","31 a 40","A-Condutor Moto","4.932"
"Nordeste","Piauí","Masculino","31 a 40","AB-Condutor Moto/Carro","77.588"
"Nordeste","Piauí","Masculino","31 a 40","AC-Condutor Moto/Caminhão","615"
"Nordeste","Piauí","Masculino","31 a 40","AD-Condutor Moto/Ônibus","15.310"
"Nordeste","Piauí","Masculino","31 a 40","AE-Condutor Moto/Carreta","2.524"
"Nordeste","Piauí","Masculino","31 a 40","B-Condutor Carro","14.307"
"Nordeste","Piauí","Masculino","31 a 40","C-Condutor Caminhão","71"
"Nordeste","Piauí","Masculino","31 a 40","D-Condutor Ônibus","838"
"Nordeste","Piauí","Masculino","31 a 40","E-Condutor Carreta","155"
"Nordeste","Piauí","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","1"
"Nordeste","Piauí","Masculino","41 a 50","A-Condutor Moto","4.274"
"Nordeste","Piauí","Masculino","41 a 50","AB-Condutor Moto/Carro","45.666"
"Nordeste","Piauí","Masculino","41 a 50","AC-Condutor Moto/Caminhão","1.725"
"Nordeste","Piauí","Masculino","41 a 50","AD-Condutor Moto/Ônibus","12.296"
"Nordeste","Piauí","Masculino","41 a 50","AE-Condutor Moto/Carreta","2.071"
"Nordeste","Piauí","Masculino","41 a 50","B-Condutor Carro","15.505"
"Nordeste","Piauí","Masculino","41 a 50","C-Condutor Caminhão","779"
"Nordeste","Piauí","Masculino","41 a 50","D-Condutor Ônibus","2.997"
"Nordeste","Piauí","Masculino","41 a 50","E-Condutor Carreta","653"
"Nordeste","Piauí","Masculino","51 a 60","A-Condutor Moto","3.257"
"Nordeste","Piauí","Masculino","51 a 60","AB-Condutor Moto/Carro","23.437"
"Nordeste","Piauí","Masculino","51 a 60","AC-Condutor Moto/Caminhão","2.094"
"Nordeste","Piauí","Masculino","51 a 60","AD-Condutor Moto/Ônibus","7.866"
"Nordeste","Piauí","Masculino","51 a 60","AE-Condutor Moto/Carreta","944"
"Nordeste","Piauí","Masculino","51 a 60","B-Condutor Carro","15.735"
"Nordeste","Piauí","Masculino","51 a 60","C-Condutor Caminhão","1.883"
"Nordeste","Piauí","Masculino","51 a 60","D-Condutor Ônibus","5.128"
"Nordeste","Piauí","Masculino","51 a 60","E-Condutor Carreta","715"
"Nordeste","Piauí","Masculino","61 a 70","A-Condutor Moto","1.413"
"Nordeste","Piauí","Masculino","61 a 70","AB-Condutor Moto/Carro","9.784"
"Nordeste","Piauí","Masculino","61 a 70","AC-Condutor Moto/Caminhão","998"
"Nordeste","Piauí","Masculino","61 a 70","AD-Condutor Moto/Ônibus","3.330"
"Nordeste","Piauí","Masculino","61 a 70","AE-Condutor Moto/Carreta","401"
"Nordeste","Piauí","Masculino","61 a 70","B-Condutor Carro","14.459"
"Nordeste","Piauí","Masculino","61 a 70","C-Condutor Caminhão","1.711"
"Nordeste","Piauí","Masculino","61 a 70","D-Condutor Ônibus","4.863"
"Nordeste","Piauí","Masculino","61 a 70","E-Condutor Carreta","536"
"Nordeste","Piauí","Masculino","71 a 80","A-Condutor Moto","460"
"Nordeste","Piauí","Masculino","71 a 80","AB-Condutor Moto/Carro","2.571"
"Nordeste","Piauí","Masculino","71 a 80","AC-Condutor Moto/Caminhão","270"
"Nordeste","Piauí","Masculino","71 a 80","AD-Condutor Moto/Ônibus","700"
"Nordeste","Piauí","Masculino","71 a 80","AE-Condutor Moto/Carreta","57"
"Nordeste","Piauí","Masculino","71 a 80","B-Condutor Carro","8.883"
"Nordeste","Piauí","Masculino","71 a 80","C-Condutor Caminhão","965"
"Nordeste","Piauí","Masculino","71 a 80","D-Condutor Ônibus","2.137"
"Nordeste","Piauí","Masculino","71 a 80","E-Condutor Carreta","177"
"Nordeste","Piauí","Masculino","81 a 90","A-Condutor Moto","90"
"Nordeste","Piauí","Masculino","81 a 90","AB-Condutor Moto/Carro","420"
"Nordeste","Piauí","Masculino","81 a 90","AC-Condutor Moto/Caminhão","55"
"Nordeste","Piauí","Masculino","81 a 90","AD-Condutor Moto/Ônibus","100"
"Nordeste","Piauí","Masculino","81 a 90","AE-Condutor Moto/Carreta","5"
"Nordeste","Piauí","Masculino","81 a 90","B-Condutor Carro","3.302"
"Nordeste","Piauí","Masculino","81 a 90","C-Condutor Caminhão","493"
"Nordeste","Piauí","Masculino","81 a 90","D-Condutor Ônibus","668"
"Nordeste","Piauí","Masculino","81 a 90","E-Condutor Carreta","39"
"Nordeste","Piauí","Masculino","91 a 100","A-Condutor Moto","7"
"Nordeste","Piauí","Masculino","91 a 100","AB-Condutor Moto/Carro","44"
"Nordeste","Piauí","Masculino","91 a 100","AC-Condutor Moto/Caminhão","4"
"Nordeste","Piauí","Masculino","91 a 100","AD-Condutor Moto/Ônibus","6"
"Nordeste","Piauí","Masculino","91 a 100","B-Condutor Carro","846"
"Nordeste","Piauí","Masculino","91 a 100","C-Condutor Caminhão","85"
"Nordeste","Piauí","Masculino","91 a 100","D-Condutor Ônibus","59"
"Nordeste","Piauí","Masculino","91 a 100","E-Condutor Carreta","5"
"Nordeste","Piauí","Masculino","101 a 120","AB-Condutor Moto/Carro","3"
"Nordeste","Piauí","Masculino","101 a 120","B-Condutor Carro","48"
"Nordeste","Piauí","Masculino","101 a 120","C-Condutor Caminhão","4"
"Nordeste","Piauí","Masculino","101 a 120","D-Condutor Ônibus","1"
"Nordeste","Piauí","Feminino","18 a 21","A-Condutor Moto","122"
"Nordeste","Piauí","Feminino","18 a 21","AB-Condutor Moto/Carro","2.146"
"Nordeste","Piauí","Feminino","18 a 21","B-Condutor Carro","2.182"
"Nordeste","Piauí","Feminino","22 a 25","A-Condutor Moto","551"
"Nordeste","Piauí","Feminino","22 a 25","AB-Condutor Moto/Carro","6.709"
"Nordeste","Piauí","Feminino","22 a 25","AD-Condutor Moto/Ônibus","5"
"Nordeste","Piauí","Feminino","22 a 25","B-Condutor Carro","5.924"
"Nordeste","Piauí","Feminino","22 a 25","D-Condutor Ônibus","2"
"Nordeste","Piauí","Feminino","26 a 30","A-Condutor Moto","1.002"
"Nordeste","Piauí","Feminino","26 a 30","AB-Condutor Moto/Carro","12.206"
"Nordeste","Piauí","Feminino","26 a 30","AD-Condutor Moto/Ônibus","36"
