"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Nordeste","Pernambuco","Masculino","81 a 90","AC-Condutor Moto/Caminhão","88"
"Nordeste","Pernambuco","Masculino","81 a 90","AD-Condutor Moto/Ônibus","164"
"Nordeste","Pernambuco","Masculino","81 a 90","AE-Condutor Moto/Carreta","18"
"Nordeste","Pernambuco","Masculino","81 a 90","B-Condutor Carro","26.019"
"Nordeste","Pernambuco","Masculino","81 a 90","C-Condutor Caminhão","1.001"
"Nordeste","Pernambuco","Masculino","81 a 90","D-Condutor Ônibus","2.491"
"Nordeste","Pernambuco","Masculino","81 a 90","E-Condutor Carreta","164"
"Nordeste","Pernambuco","Masculino","91 a 100","A-Condutor Moto","14"
"Nordeste","Pernambuco","Masculino","91 a 100","AB-Condutor Moto/Carro","120"
"Nordeste","Pernambuco","Masculino","91 a 100","AC-Condutor Moto/Caminhão","5"
"Nordeste","Pernambuco","Masculino","91 a 100","AD-Condutor Moto/Ônibus","6"
"Nordeste","Pernambuco","Masculino","91 a 100","B-Condutor Carro","8.004"
"Nordeste","Pernambuco","Masculino","91 a 100","C-Condutor Caminhão","136"
"Nordeste","Pernambuco","Masculino","91 a 100","D-Condutor Ônibus","266"
"Nordeste","Pernambuco","Masculino","91 a 100","E-Condutor Carreta","6"
"Nordeste","Pernambuco","Masculino","101 a 120","A-Condutor Moto","1"
"Nordeste","Pernambuco","Masculino","101 a 120","AB-Condutor Moto/Carro","4"
"Nordeste","Pernambuco","Masculino","101 a 120","B-Condutor Carro","680"
"Nordeste","Pernambuco","Masculino","101 a 120","C-Condutor Caminhão","9"
"Nordeste","Pernambuco","Masculino","101 a 120","D-Condutor Ônibus","4"
"Nordeste","Pernambuco","Masculino","Mais de 120","B-Condutor Carro","1"
"Nordeste","Pernambuco","Feminino","18 a 21","A-Condutor Moto","176"
"Nordeste","Pernambuco","Feminino","18 a 21","AB-Condutor Moto/Carro","2.518"
"Nordeste","Pernambuco","Feminino","18 a 21","AC-Condutor Moto/Caminhão","1"
"Nordeste","Pernambuco","Feminino","18 a 21","B-Condutor Carro","5.504"
"Nordeste","Pernambuco","Feminino","18 a 21","X-Condutor Ciclomotor","1"
"Nordeste","Pernambuco","Feminino","18 a 21","XB-Condutor Ciclomotor/Carro","1"
"Nordeste","Pernambuco","Feminino","22 a 25","A-Condutor Moto","1.006"
"Nordeste","Pernambuco","Feminino","22 a 25","AB-Condutor Moto/Carro","9.997"
"Nordeste","Pernambuco","Feminino","22 a 25","AC-Condutor Moto/Caminhão","4"
"Nordeste","Pernambuco","Feminino","22 a 25","AD-Condutor Moto/Ônibus","51"
"Nordeste","Pernambuco","Feminino","22 a 25","AE-Condutor Moto/Carreta","2"
"Nordeste","Pernambuco","Feminino","22 a 25","B-Condutor Carro","18.461"
"Nordeste","Pernambuco","Feminino","22 a 25","D-Condutor Ônibus","5"
"Nordeste","Pernambuco","Feminino","22 a 25","X-Condutor Ciclomotor","3"
"Nordeste","Pernambuco","Feminino","26 a 30","A-Condutor Moto","2.197"
"Nordeste","Pernambuco","Feminino","26 a 30","AB-Condutor Moto/Carro","26.832"
"Nordeste","Pernambuco","Feminino","26 a 30","AC-Condutor Moto/Caminhão","52"
"Nordeste","Pernambuco","Feminino","26 a 30","AD-Condutor Moto/Ônibus","331"
"Nordeste","Pernambuco","Feminino","26 a 30","AE-Condutor Moto/Carreta","16"
"Nordeste","Pernambuco","Feminino","26 a 30","B-Condutor Carro","38.318"
"Nordeste","Pernambuco","Feminino","26 a 30","C-Condutor Caminhão","3"
"Nordeste","Pernambuco","Feminino","26 a 30","D-Condutor Ônibus","43"
"Nordeste","Pernambuco","Feminino","26 a 30","E-Condutor Carreta","1"
"Nordeste","Pernambuco","Feminino","26 a 30","X-Condutor Ciclomotor","7"
"Nordeste","Pernambuco","Feminino","31 a 40","A-Condutor Moto","4.377"
"Nordeste","Pernambuco","Feminino","31 a 40","AB-Condutor Moto/Carro","75.656"
"Nordeste","Pernambuco","Feminino","31 a 40","AC-Condutor Moto/Caminhão","166"
"Nordeste","Pernambuco","Feminino","31 a 40","AD-Condutor Moto/Ônibus","2.193"
"Nordeste","Pernambuco","Feminino","31 a 40","AE-Condutor Moto/Carreta","226"
"Nordeste","Pernambuco","Feminino","31 a 40","B-Condutor Carro","109.563"
"Nordeste","Pernambuco","Feminino","31 a 40","C-Condutor Caminhão","33"
"Nordeste","Pernambuco","Feminino","31 a 40","D-Condutor Ônibus","471"
"Nordeste","Pernambuco","Feminino","31 a 40","E-Condutor Carreta","11"
"Nordeste","Pernambuco","Feminino","31 a 40","X-Condutor Ciclomotor","20"
"Nordeste","Pernambuco","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","6"
"Nordeste","Pernambuco","Feminino","41 a 50","A-Condutor Moto","2.256"
"Nordeste","Pernambuco","Feminino","41 a 50","AB-Condutor Moto/Carro","39.781"
"Nordeste","Pernambuco","Feminino","41 a 50","AC-Condutor Moto/Caminhão","132"
"Nordeste","Pernambuco","Feminino","41 a 50","AD-Condutor Moto/Ônibus","1.542"
"Nordeste","Pernambuco","Feminino","41 a 50","AE-Condutor Moto/Carreta","144"
"Nordeste","Pernambuco","Feminino","41 a 50","B-Condutor Carro","99.459"
"Nordeste","Pernambuco","Feminino","41 a 50","C-Condutor Caminhão","54"
"Nordeste","Pernambuco","Feminino","41 a 50","D-Condutor Ônibus","928"
"Nordeste","Pernambuco","Feminino","41 a 50","E-Condutor Carreta","32"
"Nordeste","Pernambuco","Feminino","41 a 50","X-Condutor Ciclomotor","11"
"Nordeste","Pernambuco","Feminino","41 a 50","XB-Condutor Ciclomotor/Carro","6"
"Nordeste","Pernambuco","Feminino","51 a 60","A-Condutor Moto","687"
"Nordeste","Pernambuco","Feminino","51 a 60","AB-Condutor Moto/Carro","11.590"
"Nordeste","Pernambuco","Feminino","51 a 60","AC-Condutor Moto/Caminhão","54"
"Nordeste","Pernambuco","Feminino","51 a 60","AD-Condutor Moto/Ônibus","475"
"Nordeste","Pernambuco","Feminino","51 a 60","AE-Condutor Moto/Carreta","45"
"Nordeste","Pernambuco","Feminino","51 a 60","B-Condutor Carro","68.593"
"Nordeste","Pernambuco","Feminino","51 a 60","C-Condutor Caminhão","126"
"Nordeste","Pernambuco","Feminino","51 a 60","D-Condutor Ônibus","664"
"Nordeste","Pernambuco","Feminino","51 a 60","E-Condutor Carreta","27"
"Nordeste","Pernambuco","Feminino","51 a 60","X-Condutor Ciclomotor","6"
"Nordeste","Pernambuco","Feminino","51 a 60","XB-Condutor Ciclomotor/Carro","7"
"Nordeste","Pernambuco","Feminino","61 a 70","A-Condutor Moto","80"
"Nordeste","Pernambuco","Feminino","61 a 70","AB-Condutor Moto/Carro","1.796"
"Nordeste","Pernambuco","Feminino","61 a 70","AC-Condutor Moto/Caminhão","16"
"Nordeste","Pernambuco","Feminino","61 a 70","AD-Condutor Moto/Ônibus","71"
"Nordeste","Pernambuco","Feminino","61 a 70","AE-Condutor Moto/Carreta","6"
"Nordeste","Pernambuco","Feminino","61 a 70","B-Condutor Carro","42.088"
"Nordeste","Pernambuco","Feminino","61 a 70","C-Condutor Caminhão","73"
"Nordeste","Pernambuco","Feminino","61 a 70","D-Condutor Ônibus","303"
"Nordeste","Pernambuco","Feminino","61 a 70","E-Condutor Carreta","3"
"Nordeste","Pernambuco","Feminino","61 a 70","X-Condutor Ciclomotor","2"
"Nordeste","Pernambuco","Feminino","71 a 80","A-Condutor Moto","6"
"Nordeste","Pernambuco","Feminino","71 a 80","AB-Condutor Moto/Carro","140"
"Nordeste","Pernambuco","Feminino","71 a 80","AC-Condutor Moto/Caminhão","4"
"Nordeste","Pernambuco","Feminino","71 a 80","AD-Condutor Moto/Ônibus","6"
"Nordeste","Pernambuco","Feminino","71 a 80","AE-Condutor Moto/Carreta","2"
"Nordeste","Pernambuco","Feminino","71 a 80","B-Condutor Carro","17.884"
"Nordeste","Pernambuco","Feminino","71 a 80","C-Condutor Caminhão","17"
"Nordeste","Pernambuco","Feminino","71 a 80","D-Condutor Ônibus","39"
"Nordeste","Pernambuco","Feminino","81 a 90","AB-Condutor Moto/Carro","5"
"Nordeste","Pernambuco","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Nordeste","Pernambuco","Feminino","81 a 90","B-Condutor Carro","4.227"
"Nordeste","Pernambuco","Feminino","81 a 90","C-Condutor Caminhão","1"
"Nordeste","Pernambuco","Feminino","81 a 90","D-Condutor Ônibus","3"
"Nordeste","Pernambuco","Feminino","91 a 100","B-Condutor Carro","410"
"Nordeste","Pernambuco","Feminino","101 a 120","B-Condutor Carro","4"
"Nordeste","Piauí","Masculino","18 a 21","A-Condutor Moto","195"
"Nordeste","Piauí","Masculino","18 a 21","AB-Condutor Moto/Carro","7.076"
"Nordeste","Piauí","Masculino","18 a 21","AC-Condutor Moto/Caminhão","27"
"Nordeste","Piauí","Masculino","18 a 21","AD-Condutor Moto/Ônibus","31"
"Nordeste","Piauí","Masculino","18 a 21","AE-Condutor Moto/Carreta","2"
"Nordeste","Piauí","Masculino","18 a 21","B-Condutor Carro","1.454"
"Nordeste","Piauí","Masculino","18 a 21","C-Condutor Caminhão","2"
"Nordeste","Piauí","Masculino","22 a 25","A-Condutor Moto","1.019"
"Nordeste","Piauí","Masculino","22 a 25","AB-Condutor Moto/Carro","22.789"
"Nordeste","Piauí","Masculino","22 a 25","AC-Condutor Moto/Caminhão","65"
"Nordeste","Piauí","Masculino","22 a 25","AD-Condutor Moto/Ônibus","911"
"Nordeste","Piauí","Masculino","22 a 25","AE-Condutor Moto/Carreta","65"
"Nordeste","Piauí","Masculino","22 a 25","B-Condutor Carro","4.270"
"Nordeste","Piauí","Masculino","22 a 25","C-Condutor Caminhão","3"
"Nordeste","Piauí","Masculino","22 a 25","D-Condutor Ônibus","26"
"Nordeste","Piauí","Masculino","22 a 25","E-Condutor Carreta","2"
"Nordeste","Piauí","Masculino","26 a 30","A-Condutor Moto","1.722"
"Nordeste","Piauí","Masculino","26 a 30","AB-Condutor Moto/Carro","34.848"
"Nordeste","Piauí","Masculino","26 a 30","AC-Condutor Moto/Caminhão","77"
"Nordeste","Piauí","Masculino","26 a 30","AD-Condutor Moto/Ônibus","3.654"
"Nordeste","Piauí","Masculino","26 a 30","AE-Condutor Moto/Carreta","442"
"Nordeste","Piauí","Masculino","26 a 30","B-Condutor Carro","6.107"
"Nordeste","Piauí","Masculino","26 a 30","C-Condutor Caminhão","4"
"Nordeste","Piauí","Masculino","26 a 30","D-Condutor Ônibus","94"
"Nordeste","Piauí","Masculino","26 a 30","E-Condutor Carreta","17"
"Nordeste","Piauí","Masculino","31 a 40","A-Condutor Moto","4.686"
"Nordeste","Piauí","Masculino","31 a 40","AB-Condutor Moto/Carro","79.567"
"Nordeste","Piauí","Masculino","31 a 40","AC-Condutor Moto/Caminhão","492"
"Nordeste","Piauí","Masculino","31 a 40","AD-Condutor Moto/Ônibus","15.055"
"Nordeste","Piauí","Masculino","31 a 40","AE-Condutor Moto/Carreta","2.519"
"Nordeste","Piauí","Masculino","31 a 40","B-Condutor Carro","14.079"
"Nordeste","Piauí","Masculino","31 a 40","C-Condutor Caminhão","50"
"Nordeste","Piauí","Masculino","31 a 40","D-Condutor Ônibus","722"
"Nordeste","Piauí","Masculino","31 a 40","E-Condutor Carreta","128"
"Nordeste","Piauí","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","1"
"Nordeste","Piauí","Masculino","41 a 50","A-Condutor Moto","4.337"
"Nordeste","Piauí","Masculino","41 a 50","AB-Condutor Moto/Carro","49.596"
"Nordeste","Piauí","Masculino","41 a 50","AC-Condutor Moto/Caminhão","1.637"
"Nordeste","Piauí","Masculino","41 a 50","AD-Condutor Moto/Ônibus","13.207"
"Nordeste","Piauí","Masculino","41 a 50","AE-Condutor Moto/Carreta","2.249"
"Nordeste","Piauí","Masculino","41 a 50","B-Condutor Carro","15.709"
"Nordeste","Piauí","Masculino","41 a 50","C-Condutor Caminhão","677"
"Nordeste","Piauí","Masculino","41 a 50","D-Condutor Ônibus","2.784"
"Nordeste","Piauí","Masculino","41 a 50","E-Condutor Carreta","651"
"Nordeste","Piauí","Masculino","51 a 60","A-Condutor Moto","3.361"
"Nordeste","Piauí","Masculino","51 a 60","AB-Condutor Moto/Carro","25.539"
"Nordeste","Piauí","Masculino","51 a 60","AC-Condutor Moto/Caminhão","2.033"
"Nordeste","Piauí","Masculino","51 a 60","AD-Condutor Moto/Ônibus","8.036"
"Nordeste","Piauí","Masculino","51 a 60","AE-Condutor Moto/Carreta","1.055"
"Nordeste","Piauí","Masculino","51 a 60","B-Condutor Carro","15.984"
"Nordeste","Piauí","Masculino","51 a 60","C-Condutor Caminhão","1.685"
"Nordeste","Piauí","Masculino","51 a 60","D-Condutor Ônibus","4.759"
"Nordeste","Piauí","Masculino","51 a 60","E-Condutor Carreta","709"
"Nordeste","Piauí","Masculino","61 a 70","A-Condutor Moto","1.557"
"Nordeste","Piauí","Masculino","61 a 70","AB-Condutor Moto/Carro","11.141"
"Nordeste","Piauí","Masculino","61 a 70","AC-Condutor Moto/Caminhão","1.032"
"Nordeste","Piauí","Masculino","61 a 70","AD-Condutor Moto/Ônibus","3.565"
"Nordeste","Piauí","Masculino","61 a 70","AE-Condutor Moto/Carreta","435"
"Nordeste","Piauí","Masculino","61 a 70","B-Condutor Carro","15.112"
"Nordeste","Piauí","Masculino","61 a 70","C-Condutor Caminhão","1.682"
"Nordeste","Piauí","Masculino","61 a 70","D-Condutor Ônibus","4.890"
"Nordeste","Piauí","Masculino","61 a 70","E-Condutor Carreta","580"
"Nordeste","Piauí","Masculino","71 a 80","A-Condutor Moto","519"
"Nordeste","Piauí","Masculino","71 a 80","AB-Condutor Moto/Carro","3.061"
"Nordeste","Piauí","Masculino","71 a 80","AC-Condutor Moto/Caminhão","286"
"Nordeste","Piauí","Masculino","71 a 80","AD-Condutor Moto/Ônibus","766"
"Nordeste","Piauí","Masculino","71 a 80","AE-Condutor Moto/Carreta","66"
"Nordeste","Piauí","Masculino","71 a 80","B-Condutor Carro","9.620"
"Nordeste","Piauí","Masculino","71 a 80","C-Condutor Caminhão","979"
"Nordeste","Piauí","Masculino","71 a 80","D-Condutor Ônibus","2.281"
"Nordeste","Piauí","Masculino","71 a 80","E-Condutor Carreta","185"
"Nordeste","Piauí","Masculino","81 a 90","A-Condutor Moto","114"
"Nordeste","Piauí","Masculino","81 a 90","AB-Condutor Moto/Carro","529"
"Nordeste","Piauí","Masculino","81 a 90","AC-Condutor Moto/Caminhão","73"
"Nordeste","Piauí","Masculino","81 a 90","AD-Condutor Moto/Ônibus","138"
"Nordeste","Piauí","Masculino","81 a 90","AE-Condutor Moto/Carreta","8"
"Nordeste","Piauí","Masculino","81 a 90","B-Condutor Carro","3.798"
"Nordeste","Piauí","Masculino","81 a 90","C-Condutor Caminhão","572"
"Nordeste","Piauí","Masculino","81 a 90","D-Condutor Ônibus","809"
"Nordeste","Piauí","Masculino","81 a 90","E-Condutor Carreta","52"
"Nordeste","Piauí","Masculino","91 a 100","A-Condutor Moto","10"
"Nordeste","Piauí","Masculino","91 a 100","AB-Condutor Moto/Carro","55"
"Nordeste","Piauí","Masculino","91 a 100","AC-Condutor Moto/Caminhão","4"
"Nordeste","Piauí","Masculino","91 a 100","AD-Condutor Moto/Ônibus","8"
"Nordeste","Piauí","Masculino","91 a 100","B-Condutor Carro","1.001"
"Nordeste","Piauí","Masculino","91 a 100","C-Condutor Caminhão","108"
"Nordeste","Piauí","Masculino","91 a 100","D-Condutor Ônibus","78"
"Nordeste","Piauí","Masculino","91 a 100","E-Condutor Carreta","5"
"Nordeste","Piauí","Masculino","101 a 120","AB-Condutor Moto/Carro","6"
"Nordeste","Piauí","Masculino","101 a 120","B-Condutor Carro","70"
"Nordeste","Piauí","Masculino","101 a 120","C-Condutor Caminhão","5"
"Nordeste","Piauí","Masculino","101 a 120","D-Condutor Ônibus","1"
"Nordeste","Piauí","Feminino","18 a 21","A-Condutor Moto","54"
"Nordeste","Piauí","Feminino","18 a 21","AB-Condutor Moto/Carro","1.574"
"Nordeste","Piauí","Feminino","18 a 21","AC-Condutor Moto/Caminhão","1"
"Nordeste","Piauí","Feminino","18 a 21","B-Condutor Carro","1.561"
"Nordeste","Piauí","Feminino","22 a 25","A-Condutor Moto","455"
"Nordeste","Piauí","Feminino","22 a 25","AB-Condutor Moto/Carro","6.069"
"Nordeste","Piauí","Feminino","22 a 25","AD-Condutor Moto/Ônibus","2"
"Nordeste","Piauí","Feminino","22 a 25","B-Condutor Carro","5.384"
"Nordeste","Piauí","Feminino","22 a 25","D-Condutor Ônibus","1"
"Nordeste","Piauí","Feminino","26 a 30","A-Condutor Moto","933"
"Nordeste","Piauí","Feminino","26 a 30","AB-Condutor Moto/Carro","11.840"
"Nordeste","Piauí","Feminino","26 a 30","AD-Condutor Moto/Ônibus","36"
"Nordeste","Piauí","Feminino","26 a 30","AE-Condutor Moto/Carreta","1"
"Nordeste","Piauí","Feminino","26 a 30","B-Condutor Carro","9.606"
"Nordeste","Piauí","Feminino","26 a 30","D-Condutor Ônibus","4"
"Nordeste","Piauí","Feminino","31 a 40","A-Condutor Moto","2.770"
"Nordeste","Piauí","Feminino","31 a 40","AB-Condutor Moto/Carro","27.969"
"Nordeste","Piauí","Feminino","31 a 40","AC-Condutor Moto/Caminhão","3"
"Nordeste","Piauí","Feminino","31 a 40","AD-Condutor Moto/Ônibus","161"
"Nordeste","Piauí","Feminino","31 a 40","AE-Condutor Moto/Carreta","10"
"Nordeste","Piauí","Feminino","31 a 40","B-Condutor Carro","24.942"
"Nordeste","Piauí","Feminino","31 a 40","C-Condutor Caminhão","1"
"Nordeste","Piauí","Feminino","31 a 40","D-Condutor Ônibus","25"
"Nordeste","Piauí","Feminino","31 a 40","E-Condutor Carreta","1"
"Nordeste","Piauí","Feminino","41 a 50","A-Condutor Moto","1.961"
"Nordeste","Piauí","Feminino","41 a 50","AB-Condutor Moto/Carro","14.240"
"Nordeste","Piauí","Feminino","41 a 50","AC-Condutor Moto/Caminhão","24"
"Nordeste","Piauí","Feminino","41 a 50","AD-Condutor Moto/Ônibus","107"
"Nordeste","Piauí","Feminino","41 a 50","AE-Condutor Moto/Carreta","8"
"Nordeste","Piauí","Feminino","41 a 50","B-Condutor Carro","21.359"
"Nordeste","Piauí","Feminino","41 a 50","C-Condutor Caminhão","8"
"Nordeste","Piauí","Feminino","41 a 50","D-Condutor Ônibus","51"
"Nordeste","Piauí","Feminino","41 a 50","E-Condutor Carreta","1"
"Nordeste","Piauí","Feminino","51 a 60","A-Condutor Moto","779"
"Nordeste","Piauí","Feminino","51 a 60","AB-Condutor Moto/Carro","4.225"
"Nordeste","Piauí","Feminino","51 a 60","AC-Condutor Moto/Caminhão","25"
"Nordeste","Piauí","Feminino","51 a 60","AD-Condutor Moto/Ônibus","73"
"Nordeste","Piauí","Feminino","51 a 60","AE-Condutor Moto/Carreta","1"
"Nordeste","Piauí","Feminino","51 a 60","B-Condutor Carro","17.155"
"Nordeste","Piauí","Feminino","51 a 60","C-Condutor Caminhão","41"
"Nordeste","Piauí","Feminino","51 a 60","D-Condutor Ônibus","93"
"Nordeste","Piauí","Feminino","51 a 60","E-Condutor Carreta","8"
"Nordeste","Piauí","Feminino","61 a 70","A-Condutor Moto","147"
"Nordeste","Piauí","Feminino","61 a 70","AB-Condutor Moto/Carro","865"
"Nordeste","Piauí","Feminino","61 a 70","AC-Condutor Moto/Caminhão","14"
"Nordeste","Piauí","Feminino","61 a 70","AD-Condutor Moto/Ônibus","29"
"Nordeste","Piauí","Feminino","61 a 70","AE-Condutor Moto/Carreta","1"
"Nordeste","Piauí","Feminino","61 a 70","B-Condutor Carro","10.686"
"Nordeste","Piauí","Feminino","61 a 70","C-Condutor Caminhão","37"
"Nordeste","Piauí","Feminino","61 a 70","D-Condutor Ônibus","56"
"Nordeste","Piauí","Feminino","61 a 70","E-Condutor Carreta","2"
"Nordeste","Piauí","Feminino","71 a 80","A-Condutor Moto","10"
"Nordeste","Piauí","Feminino","71 a 80","AB-Condutor Moto/Carro","70"
"Nordeste","Piauí","Feminino","71 a 80","AC-Condutor Moto/Caminhão","4"
"Nordeste","Piauí","Feminino","71 a 80","AD-Condutor Moto/Ônibus","2"
"Nordeste","Piauí","Feminino","71 a 80","B-Condutor Carro","3.813"
"Nordeste","Piauí","Feminino","71 a 80","C-Condutor Caminhão","10"
"Nordeste","Piauí","Feminino","71 a 80","D-Condutor Ônibus","15"
"Nordeste","Piauí","Feminino","71 a 80","E-Condutor Carreta","1"
"Nordeste","Piauí","Feminino","81 a 90","AB-Condutor Moto/Carro","6"
"Nordeste","Piauí","Feminino","81 a 90","AD-Condutor Moto/Ônibus","1"
"Nordeste","Piauí","Feminino","81 a 90","B-Condutor Carro","904"
"Nordeste","Piauí","Feminino","81 a 90","C-Condutor Caminhão","1"
"Nordeste","Piauí","Feminino","81 a 90","D-Condutor Ônibus","2"
"Nordeste","Piauí","Feminino","91 a 100","B-Condutor Carro","149"
"Nordeste","Piauí","Feminino","91 a 100","C-Condutor Caminhão","1"
"Nordeste","Piauí","Feminino","91 a 100","D-Condutor Ônibus","2"
"Nordeste","Piauí","Feminino","101 a 120","B-Condutor Carro","2"
"Nordeste","Rio Grande do Norte","Masculino","18 a 21","A-Condutor Moto","121"
"Nordeste","Rio Grande do Norte","Masculino","18 a 21","AB-Condutor Moto/Carro","8.862"
"Nordeste","Rio Grande do Norte","Masculino","18 a 21","AC-Condutor Moto/Caminhão","41"
"Nordeste","Rio Grande do Norte","Masculino","18 a 21","AD-Condutor Moto/Ônibus","39"
"Nordeste","Rio Grande do Norte","Masculino","18 a 21","AE-Condutor Moto/Carreta","4"
"Nordeste","Rio Grande do Norte","Masculino","18 a 21","B-Condutor Carro","2.639"
